Date,AAPL,ADBE,AMZN,BAC,CMCSA,COST,CSCO,DIS,FB,GOOG,HD,INTC,JNJ,JPM,KO,MA,MRK,MSFT,NFLX,ORCL,PEP,PFE,PG,T,UNH,V,VZ,WMT,XOM
14/06/2010,31.532217,31.700001,123.830002,13.777455,7.575943,44.845303,17.618843,29.554037,NaN,240.692825,25.500051,15.489285,43.672176,29.028168,18.011618,17.46912,25.046101,20.200705,18.115715,19.982267,47.557308,10.710494,45.110516,14.804379,26.223291,15.361404,16.987707,40.259724,44.376087
15/06/2010,32.203079,32.509998,126.839996,14.126135,7.784645,46.123936,18.060087,30.477325,NaN,248.065186,25.65913,15.92675,44.210415,29.743568,18.245895,17.931145,25.761288,21.056269,17.642857,20.431416,47.84779,10.843239,45.596619,15.022007,26.737638,16.017256,17.272516,40.574013,45.200409
16/06/2010,33.140556,32.439999,126.900002,14.188718,7.676121,45.484631,18.029131,30.303118,NaN,249.699066,25.563679,15.934169,44.285175,29.953527,18.322832,18.02099,25.754147,20.850294,17.809999,20.413794,47.602001,10.815291,45.06633,15.010249,26.909088,16.067219,17.314051,40.055431,45.200409
17/06/2010,33.713467,33.119999,125.889999,14.144017,7.755428,45.671745,17.936235,30.547005,NaN,249.106293,25.380745,15.95641,44.240322,29.891321,18.30884,18.310179,25.646864,20.889906,17.98,20.316921,48.033989,10.808306,45.486141,15.039655,27.003395,16.289999,17.260649,40.393288,45.265488
18/06/2010,33.986275,33.52,125.830002,14.144017,7.726213,45.38327,18.183949,30.61669,NaN,249.081375,25.404598,15.867432,44.240322,30.466749,18.291357,18.332434,25.510969,20.945354,18.059999,20.431416,47.728622,10.626656,45.147358,14.957311,26.857656,16.040154,17.284388,40.503296,45.627033
21/06/2010,33.502659,33.130001,122.550003,14.117195,7.659423,45.048019,18.067833,30.538296,NaN,243.367798,24.998964,15.711725,44.202938,30.225691,18.350803,19.109333,25.117613,20.557186,16.998571,20.334536,47.683941,10.549799,45.000053,14.963188,26.70335,16.843821,17.242847,40.086868,45.648724
22/06/2010,33.958992,32.759998,122.309998,13.929444,7.613511,44.915478,17.781412,29.91987,NaN,242.217117,24.346743,15.556018,44.225368,29.80578,18.343805,18.903986,25.124773,20.414597,16.632856,20.158398,47.147652,10.458975,44.720188,14.916141,26.266146,16.398272,17.242847,39.819717,44.788254
23/06/2010,33.60186,30.379999,121.449997,13.795332,7.588465,44.782955,17.696257,29.911158,NaN,240.124954,24.259251,15.429965,44.285175,30.241245,18.266878,18.810719,25.332178,20.050192,16.824286,19.973461,46.723106,10.396093,45.206284,14.963188,25.897537,16.190058,17.403059,39.921867,44.180862
24/06/2010,33.357574,30.26,118.330002,13.42877,7.438199,43.831757,17.471767,29.266596,NaN,236.662933,23.599083,15.066655,44.554302,29.572502,18.113026,18.386333,25.468063,19.804609,16.464285,19.568361,46.47731,10.102659,44.830654,14.733802,25.511766,15.923559,17.183514,39.309021,43.436077
25/06/2010,33.072357,29.85,121,13.786392,7.375588,44.003292,17.169863,29.162071,NaN,235.457443,24.020636,14.851625,43.881474,30.668921,17.574526,18.685802,25.696922,19.432283,16.854286,19.955851,45.263241,10.228417,44.03524,14.580874,25.614637,15.961033,16.940241,38.342598,42.73468
28/06/2010,33.27076,28.719999,117.800003,13.625463,7.55925,44.167027,17.35565,28.93561,NaN,235.158569,23.53545,15.096303,44.442154,29.969093,17.861261,18.097994,25.704084,19.258007,16.801428,19.77092,46.149578,10.158547,44.646542,14.674984,25.023144,15.661218,17.035177,38.947594,42.279121
29/06/2010,31.766567,26.9,108.610001,13.026442,7.379762,43.371777,16.736353,28.134254,NaN,226.281845,22.771879,14.673674,44.285175,28.818214,17.59901,17.368156,25.339325,18.465818,16.082857,19.154449,45.605854,9.976898,44.425583,14.386776,24.543079,14.876284,16.98177,38.421169,41.425884
30/06/2010,31.191195,26.43,109.260002,12.847631,7.250368,42.748058,16.496378,27.437429,NaN,221.644226,22.326462,14.421573,44.150616,28.468302,17.525578,17.072109,25.010342,18.228165,15.521428,18.899055,45.397305,9.962924,44.175175,14.22797,24.345909,14.730543,16.625759,37.769035,41.266808
01/07/2010,30.812979,26.66,110.959999,12.534709,7.404808,42.802643,16.45767,27.428724,NaN,218.924423,22.207153,14.273276,44.158089,28.094534,17.494104,17.474709,24.631289,18.346998,15.665714,18.97831,45.821861,9.941963,43.851116,14.316197,23.874424,15.169855,16.691027,37.981178,40.934189
02/07/2010,30.622002,26.73,109.139999,12.37378,7.327169,42.280277,16.35704,27.332911,NaN,217.4599,22.079899,14.236204,44.165573,27.899864,17.501095,17.480743,24.473942,18.434135,15.297143,19.224895,45.829304,9.879086,43.733276,14.286787,24.260187,15.236484,16.961283,37.71402,40.905247
06/07/2010,30.831568,26.34,110.059998,12.570476,7.469852,42.100956,16.519606,27.629061,NaN,217.22081,21.745836,14.443815,44.165573,28.289204,17.633976,17.244537,24.781473,18.869835,15.324286,19.656425,45.911224,9.983887,43.703823,14.357369,24.765965,15.04701,16.834753,38.161892,41.548801
07/07/2010,32.076584,26.790001,113.43,13.151611,7.486641,42.327053,17.402094,28.865919,NaN,224.259415,22.278742,14.933186,45.309326,29.706371,17.997631,17.894554,25.339325,19.25008,16.927143,20.334536,46.872059,10.214444,44.793835,14.56085,25.031717,15.577941,17.082754,38.436882,42.250206
08/07/2010,32.004673,26.85,116.220001,13.285717,7.486641,43.434158,17.456282,29.040129,NaN,227.427551,22.390091,14.903522,45.884941,29.714172,18.329823,18.075594,25.646864,19.337223,16.711428,20.449028,47.669033,10.354175,45.62608,14.704482,25.44319,15.632068,17.250225,38.641167,42.52499
09/07/2010,32.194393,27.200001,117.260002,13.509234,7.583158,43.808365,17.572405,29.397249,NaN,232.872131,22.477589,15.007329,45.256992,30.25144,18.322832,18.579918,25.961546,19.226316,16.790001,20.581123,47.296631,10.319242,45.478783,14.860086,25.691793,16.110943,17.166492,38.837597,42.503284
12/07/2010,31.905466,27.09,119.510002,13.59864,7.76781,43.605679,17.696257,29.414677,NaN,237.026566,22.517361,15.252012,45.010288,30.516203,18.340307,18.420429,25.811352,19.669947,17.054285,20.634071,47.47538,10.431029,45.729191,14.86607,25.751804,15.929806,17.063429,39.379734,42.61898
13/07/2010,31.224661,28.110001,123.650002,14.009908,7.981833,44.057865,17.874304,30.006975,NaN,243.6866,22.77984,15.578262,45.227089,31.520687,18.434721,18.503191,26.06883,19.907595,17.274286,20.925314,47.244492,10.333219,45.950138,14.931904,25.837524,15.94646,17.321085,39.709724,42.966057
14/07/2010,31.340002,28.030001,123.300003,14.009908,7.965046,43.933109,18.377478,29.824055,NaN,244.752609,22.493492,15.837777,45.316795,31.419462,18.469688,18.377327,25.89003,20.153177,17.571428,21.128307,47.341309,10.368148,46.148983,14.937892,25.991829,15.881918,17.288879,39.560432,42.850361
15/07/2010,31.181261,28.219999,122.059998,13.75957,8.103535,44.08905,18.516819,29.65856,NaN,246.087601,22.541225,15.948997,45.04768,31.505133,18.480177,18.26008,26.097435,20.20863,17.301428,21.031225,47.043377,10.389108,46.200546,14.961828,26.471893,15.673716,17.263117,39.607582,42.857601
16/07/2010,30.989067,27.389999,118.489998,12.49895,7.780398,42.865009,17.611103,28.770107,NaN,228.946854,21.562891,15.585673,44.434681,30.368254,18.312338,17.002283,25.682627,19.717474,16.912857,20.536997,46.514549,10.172523,45.65554,14.776302,26.008972,14.876284,17.192259,39.02615,41.910347
19/07/2010,30.453362,27.67,119.940002,12.168145,7.977633,42.740276,17.595625,29.013996,NaN,232.219589,21.531082,16.008322,44.531868,30.399414,18.277369,16.882448,25.603956,19.986814,16.985714,20.819414,46.216621,10.291296,45.559799,14.890008,26.420452,14.828401,17.211588,38.908306,42.250206
20/07/2010,31.235825,27.870001,120.099998,12.311196,7.91469,42.950775,17.843334,29.092394,NaN,239.895813,22.215111,16.052803,43.791794,30.858828,18.616554,17.698858,25.50382,20.18486,17.198572,21.110655,48.212765,10.165539,45.714462,14.836146,26.429029,15.323929,17.179371,39.976868,42.626221
21/07/2010,31.527237,27.67,117.43,11.944629,7.700662,41.796902,17.464024,28.578487,NaN,237.858444,21.849237,15.763633,42.70034,29.916626,18.910275,17.371256,25.167681,19.899672,17.092857,20.792938,47.631794,10.130606,45.359505,14.913949,26.317591,15.065755,17.082754,39.560432,42.062199
22/07/2010,32.119995,28.58,120.07,12.21285,7.897899,42.802643,18.013643,29.257887,NaN,241.499802,22.445768,16.149193,42.625599,30.640791,18.973217,17.966108,25.16053,20.470049,14.794286,21.454849,47.825447,10.347192,45.55249,15.26705,26.574762,15.502981,17.391953,39.961159,42.937141
23/07/2010,32.234066,29.23,118.870003,12.284375,8.107726,43.621269,18.075571,29.728243,NaN,244.11499,22.469635,16.082457,43.081619,31.014561,19.144554,18.3575,24.938816,20.446281,15.385715,21.622541,48.004208,10.186496,45.95332,15.285002,26.506186,15.738259,18.048973,40.597584,43.18298
26/07/2010,32.152225,29.17,118.400002,12.650939,8.170673,43.434158,18.276846,29.963419,NaN,243.572037,23.05822,16.097294,43.163834,31.403891,19.210995,18.348017,25.224903,20.676018,14.684286,21.746092,48.39896,10.493909,46.406097,15.536361,26.977671,15.840274,18.21645,40.173302,43.667469
27/07/2010,32.747456,29.219999,117.129997,12.686703,8.111924,44.603626,18.036871,29.858892,NaN,245.395203,22.732113,16.000891,43.432953,31.68421,19.249458,18.46871,25.16053,20.723551,14.87,21.684315,48.927799,10.668574,46.821762,15.650073,26.386168,15.950623,18.416136,40.039719,43.971157
28/07/2010,32.360546,28.690001,117.129997,12.50789,8.208446,44.057865,18.106541,29.649855,NaN,241.27066,22.334423,15.815532,43.231121,31.396099,19.190014,18.111801,24.845844,20.557186,14.33,21.42837,48.562824,10.479938,46.539703,15.679997,26.000402,15.652892,18.622259,40.173302,44.04348
29/07/2010,32.007141,28.700001,116.860001,12.543648,8.027993,43.823975,17.967203,29.36241,NaN,241.589462,22.310555,15.593093,43.231121,31.310442,19.228479,17.963524,25.074711,20.620567,14.002857,20.916496,48.331924,10.542815,45.775166,15.572272,26.094704,14.986631,18.602936,40.118298,43.631317
30/07/2010,31.900509,28.719999,117.889999,12.552589,8.170673,44.213795,17.858826,29.344988,NaN,241.51973,22.676434,15.274263,43.42548,31.364954,19.270439,18.107494,24.645592,20.446281,14.65,20.863535,48.346817,10.479938,45.396622,15.524395,26.103277,15.271873,18.718884,40.22044,43.154064
02/08/2010,32.470921,29.6,120.07,12.910213,8.174869,44.315155,18.42392,30.033098,NaN,244.289337,23.161619,15.682067,43.896442,32.423954,19.725018,17.45919,25.081861,20.858219,14.554286,21.437199,48.61496,10.815291,46.064667,15.913403,26.95195,15.038684,19.040958,40.393288,44.788254
